"","draft_year","overall_pick","draft_team","player_name","college","years_active","total_games_played","total_minutes_played","total_points","total_rebounds","total_assists","fg_pct","fg3_pct","ft_pct","mpg","ppg","rpg","apg","win_shares","ws_per_48","bpm","vorp","educational_prestige","pick_bucket","career_bucket","team_conference"
"532",1998,35,"DAL","Bruno Šundov",NA,7,102,524,173,107,18,0.356,0.208,0.526,5.1,1.7,1,0.2,-0.7,-0.062,-8.9,-0.9,"NonCollegiate","SecondRound","ShortCareer","Western"
"533",1998,36,"SAC","Jerome James","Florida A&M",9,358,4771,1540,1099,118,0.485,0,0.617,13.3,4.3,3.1,0.3,2.9,0.029,-4.9,-3.5,"OtherCollege","SecondRound","AverageCareer","Western"
"534",1998,37,"PHI","Casey Shaw","Toledo",1,9,14,2,3,0,0.125,NA,NA,1.6,0.2,0.3,0,-0.1,-0.498,-29.8,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"535",1998,38,"NYK","DeMarco Johnson","UNC Charlotte",1,5,37,6,7,0,0.333,NA,NA,7.4,1.2,1.4,0,-0.1,-0.091,-10.3,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"536",1998,39,"MIL","Rafer Alston","Fresno State",11,671,19392,6799,1891,3202,0.383,0.354,0.729,28.9,10.1,2.8,4.8,32.9,0.081,0,9.6,"OtherCollege","SecondRound","LongCareer","Eastern"
"537",1998,40,"DET","Korleone Young",NA,1,3,15,13,4,1,0.5,0.25,1,5,4.3,1.3,0.3,0.1,0.28,9.4,0,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"538",1998,41,"HOU","Cuttino Mobley","Rhode Island",11,747,27618,11964,2902,2015,0.433,0.378,0.835,37,16,3.9,2.7,52.2,0.091,-0.1,12.9,"OtherCollege","SecondRound","LongCareer","Western"
"539",1998,42,"ORL","Miles Simon","Arizona",1,5,19,2,2,0,0.2,0,NA,3.8,0.4,0.4,0,-0.1,-0.289,-17.4,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"540",1998,43,"WAS","Jahidi White","Georgetown",7,334,5913,1954,1944,63,0.51,0,0.534,17.7,5.9,5.8,0.2,10.4,0.085,-3.2,-1.8,"OtherCollege","SecondRound","AverageCareer","Eastern"
"541",1998,44,"NYK","Sean Marks","California",11,230,2275,638,501,50,0.448,0.2,0.665,9.9,2.8,2.2,0.2,2.6,0.055,-5,-1.7,"OtherCollege","SecondRound","AverageCareer","Eastern"
"542",1998,45,"LAL","Toby Bailey","UCLA",2,73,698,241,126,43,0.407,0.2,0.692,9.6,3.3,1.7,0.6,1,0.072,-3.5,-0.3,"PowerSchool","SecondRound","ShortCareer","Western"
"543",1998,46,"MIN","Andrae Patterson","Indiana",2,40,304,120,67,16,0.455,0,0.778,7.6,3,1.7,0.4,0.7,0.114,-1.9,0,"PowerSchool","SecondRound","ShortCareer","Western"
"544",1998,47,"TOR","Tyson Wheeler","Rhode Island",1,1,3,4,0,2,1,1,0.5,3,4,0,2,0.1,1.367,51.1,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"545",1998,48,"CLE","Ryan Stack","South Carolina",2,43,397,99,79,10,0.352,0,0.787,9.2,2.3,1.8,0.2,0.2,0.028,-6.7,-0.5,"OtherCollege","SecondRound","ShortCareer","Eastern"
"546",1998,49,"ATL","Cory Carr","Texas Tech",1,42,624,171,49,66,0.329,0.167,0.75,14.9,4.1,1.2,1.6,-1.2,-0.089,-8.2,-1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"549",1998,52,"SAS","Derrick Dial","Eastern Michigan",4,82,687,253,133,63,0.372,0.19,0.672,8.4,3.1,1.6,0.8,0.6,0.045,-2.2,0,"OtherCollege","SecondRound","ShortCareer","Western"
"550",1998,53,"DAL","Greg Buckner","Clemson",10,570,10895,2878,1593,719,0.45,0.334,0.757,19.1,5,2.8,1.3,20.9,0.092,-0.9,3,"OtherCollege","SecondRound","LongCareer","Western"
"551",1998,54,"DEN","Tremaine Fowlkes","Fresno State",4,103,1233,301,228,54,0.409,0.2,0.791,12,2.9,2.2,0.5,2.1,0.08,-2,0,"OtherCollege","SecondRound","ShortCareer","Western"
"552",1998,55,"DEN","Ryan Bowen","Iowa",10,507,6502,1319,1060,250,0.456,0.206,0.693,12.8,2.6,2.1,0.5,12.4,0.092,-0.8,2,"OtherCollege","SecondRound","LongCareer","Western"
"553",1998,56,"MEM","J.R. Henderson","UCLA",1,30,331,97,47,22,0.365,0.4,0.556,11,3.2,1.6,0.7,-0.2,-0.025,-4.8,-0.2,"PowerSchool","SecondRound","ShortCareer","Western"
"554",1998,57,"UTA","Torraye Braggs","Xavier",2,22,178,46,51,7,0.475,NA,0.667,8.1,2.1,2.3,0.3,0.3,0.071,-4.9,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"555",1998,58,"CHI","Maceo Baston","Michigan",4,105,831,286,175,26,0.616,0.375,0.74,7.9,2.7,1.7,0.2,2.3,0.134,-1.2,0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"556",1999,1,"CHI","Elton Brand","Duke",17,1058,34910,16827,9040,2184,0.5,0.095,0.736,33,15.9,8.5,2.1,109.6,0.151,2.2,37.3,"PowerSchool","Top5","LongCareer","Eastern"
"557",1999,2,"MEM","Steve Francis","Maryland",9,576,21632,10446,3215,3473,0.429,0.341,0.797,37.6,18.1,5.6,6,54.1,0.12,2.2,22.7,"OtherCollege","Top5","LongCareer","Western"
"558",1999,3,"NOP","Baron Davis","UCLA",13,835,28592,13447,3183,6025,0.409,0.32,0.711,34.2,16.1,3.8,7.2,63.1,0.106,2.6,33.1,"PowerSchool","Top5","LongCareer","Western"
"559",1999,4,"LAC","Lamar Odom","Rhode Island",14,961,32131,12781,8059,3554,0.463,0.312,0.693,33.4,13.3,8.4,3.7,77,0.115,1.9,31.4,"OtherCollege","Top5","LongCareer","Western"
"560",1999,5,"TOR","Jonathan Bender",NA,8,262,3847,1453,582,170,0.417,0.34,0.763,14.7,5.5,2.2,0.6,3.8,0.047,-2.6,-0.6,"NonCollegiate","Top5","AverageCareer","Eastern"
"561",1999,6,"MIN","Wally Szczerbiak","Miami University",10,651,20052,9195,2602,1532,0.485,0.406,0.86,30.8,14.1,4,2.4,53.3,0.127,0.7,13.6,"OtherCollege","Lottery","LongCareer","Western"
"562",1999,7,"WAS","Richard Hamilton","UConn",14,921,29559,15708,2852,3125,0.449,0.346,0.852,32.1,17.1,3.1,3.4,62.8,0.102,-0.2,13.2,"PowerSchool","Lottery","LongCareer","Eastern"
"563",1999,8,"CLE","Andre Miller","Utah",17,1304,40268,16278,4795,8524,0.461,0.217,0.807,30.9,12.5,3.7,6.5,100.8,0.12,1.3,33.4,"OtherCollege","Lottery","LongCareer","Eastern"
"564",1999,9,"PHO","Shawn Marion","UNLV",16,1163,40097,17700,10101,2198,0.484,0.331,0.81,34.5,15.2,8.7,1.9,124.9,0.15,2.7,47.6,"OtherCollege","Lottery","LongCareer","Western"
"565",1999,10,"ATL","Jason Terry","Arizona",19,1410,42034,18881,3274,5415,0.444,0.38,0.845,29.8,13.4,2.3,3.8,102,0.116,1.5,37.4,"OtherCollege","Lottery","LongCareer","Eastern"
"566",1999,11,"CLE","Trajan Langdon","Duke",3,119,1738,647,159,152,0.416,0.396,0.91,14.6,5.4,1.3,1.3,2.9,0.079,-1.1,0.4,"PowerSchool","Lottery","ShortCareer","Eastern"
"567",1999,12,"TOR","Aleksandar Radojević","Barton County Community College",2,15,152,26,36,7,0.308,NA,0.625,10.1,1.7,2.4,0.5,-0.4,-0.13,-11.6,-0.4,"OtherCollege","Lottery","ShortCareer","Eastern"
"568",1999,13,"OKC","Corey Maggette","Duke",14,827,23358,13198,4022,1696,0.453,0.324,0.822,28.2,16,4.9,2.1,62.2,0.128,0.3,13.3,"PowerSchool","Lottery","LongCareer","Western"
"569",1999,14,"MIN","William Avery","Duke",3,142,1205,379,93,199,0.33,0.255,0.714,8.5,2.7,0.7,1.4,-0.9,-0.034,-5.6,-1.1,"PowerSchool","Lottery","ShortCareer","Western"
"571",1999,16,"CHI","Metta World Peace","St. John's",17,991,31440,13058,4448,2631,0.414,0.339,0.715,31.7,13.2,4.5,2.7,61.1,0.093,1.2,25.4,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"572",1999,17,"ATL","Cal Bowdler","Old Dominion",3,142,1383,424,272,29,0.404,0.182,0.768,9.7,3,1.9,0.2,1.8,0.061,-3.2,-0.4,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"573",1999,18,"DEN","James Posey","Xavier",12,864,23260,7419,4061,1413,0.41,0.349,0.82,26.9,8.6,4.7,1.6,51.6,0.107,0.3,13.7,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"574",1999,19,"UTA","Quincy Lewis","Minnesota",4,159,1853,567,210,96,0.397,0.333,0.71,11.7,3.6,1.3,0.6,0.8,0.02,-4.9,-1.4,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"575",1999,20,"ATL","Dion Glover","Georgia Tech",6,294,6132,2407,897,455,0.411,0.317,0.756,20.9,8.2,3.1,1.5,5.8,0.045,-1.8,0.3,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"576",1999,21,"GSW","Jeff Foster","Texas State University",13,764,15750,3747,5248,703,0.497,0.13,0.615,20.6,4.9,6.9,0.9,47.5,0.145,-0.4,6.3,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"577",1999,22,"HOU","Kenny Thomas","New Mexico",11,632,17306,5876,4341,975,0.465,0.244,0.699,27.4,9.3,6.9,1.5,31.2,0.086,-1.3,3.1,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"578",1999,23,"LAL","Devean George","Augsburg College",11,630,11682,3536,1975,543,0.392,0.343,0.721,18.5,5.6,3.1,0.9,18.2,0.075,-1.5,1.4,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"579",1999,24,"UTA","Andrei Kirilenko",NA,13,797,23916,9431,4352,2169,0.474,0.31,0.754,30,11.8,5.5,2.7,75.4,0.151,4.9,41.7,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"580",1999,25,"MIA","Tim James","Miami (FL)",3,43,261,68,46,11,0.329,0.333,0.652,6.1,1.6,1.1,0.3,0,-0.003,-7,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"581",1999,26,"IND","Vonteego Cummings","Pitt",3,199,3789,1381,373,534,0.383,0.321,0.726,19,6.9,1.9,2.7,2.2,0.028,-2.4,-0.3,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"582",1999,27,"ATL","Jumaine Jones","Georgia",8,471,9780,3325,1987,408,0.424,0.349,0.704,20.8,7.1,4.2,0.9,15.1,0.074,-1.2,2.1,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"583",1999,28,"UTA","Scott Padgett","Kentucky",8,448,5613,1874,1227,325,0.41,0.373,0.736,12.5,4.2,2.7,0.7,13.2,0.113,-0.4,2.3,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"584",1999,29,"SAS","Leon Smith",NA,2,15,104,33,33,3,0.393,NA,0.647,6.9,2.2,2.2,0.2,0.2,0.112,-2.9,0,"NonCollegiate","MidtoLateFirst","ShortCareer","Western"
"585",1999,30,"LAL","John Celestand","Villanova",1,16,185,37,11,20,0.333,0.222,0.833,11.6,2.3,0.7,1.3,-0.1,-0.038,-7.6,-0.3,"PowerSchool","MidtoLateFirst","ShortCareer","Western"
"587",1999,32,"CHI","Michael Ruffin","Tulsa",9,414,5966,716,1632,250,0.407,0,0.459,14.4,1.7,3.9,0.6,6.8,0.055,-3.3,-2,"OtherCollege","SecondRound","AverageCareer","Eastern"
"588",1999,33,"DEN","Chris Herren","Fresno State",2,70,1005,224,73,167,0.336,0.328,0.692,14.4,3.2,1,2.4,0.5,0.025,-4.5,-0.6,"OtherCollege","SecondRound","ShortCareer","Western"
"589",1999,34,"BRK","Evan Eschmeyer","Northwestern",4,153,2138,421,601,76,0.463,NA,0.621,14,2.8,3.9,0.5,4,0.09,-3,-0.5,"OtherCollege","SecondRound","ShortCareer","Eastern"
"590",1999,35,"WAS","Calvin Booth","Penn State",10,366,4477,1190,1010,151,0.451,0.222,0.748,12.2,3.3,2.8,0.4,8,0.086,-1.8,0.3,"OtherCollege","SecondRound","AverageCareer","Eastern"
"591",1999,36,"DAL","Wang Zhizhi",NA,5,137,1256,604,231,39,0.417,0.385,0.735,9.2,4.4,1.7,0.3,2.1,0.078,-1.6,0.1,"NonCollegiate","SecondRound","ShortCareer","Western"
"592",1999,37,"MEM","Obinna Ekezie","Maryland",4,143,1516,510,383,31,0.423,0,0.72,10.6,3.6,2.7,0.2,1.7,0.054,-5.4,-1.3,"OtherCollege","SecondRound","ShortCareer","Western"
"593",1999,38,"ORL","Laron Profit","Maryland",4,135,1537,441,209,166,0.419,0.236,0.712,11.4,3.3,1.5,1.2,0.7,0.021,-2.1,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"594",1999,39,"CLE","A.J. Bramlett","Arizona",1,8,61,8,22,0,0.19,NA,NA,7.6,1,2.8,0,-0.2,-0.129,-15.9,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"595",1999,40,"DAL","Gordan Giriček",NA,6,384,8824,3670,941,584,0.442,0.368,0.823,23,9.6,2.5,1.5,8,0.044,-2.5,-1.1,"NonCollegiate","SecondRound","AverageCareer","Western"
"596",1999,41,"DEN","Francisco Elson","California",9,472,7207,1726,1638,260,0.478,0.188,0.7,15.3,3.7,3.5,0.6,11.7,0.078,-2.7,-1.3,"OtherCollege","SecondRound","LongCareer","Western"
"598",1999,43,"NOP","Lee Nailon","TCU",6,306,5820,2622,936,298,0.474,0.111,0.786,19,8.6,3.1,1,8,0.066,-2,0,"OtherCollege","SecondRound","AverageCareer","Western"
"600",1999,45,"SAC","Ryan Robertson","Kansas",1,1,25,5,0,0,0.333,0,1,25,5,0,0,0,-0.022,-5.4,0,"PowerSchool","SecondRound","ShortCareer","Western"
"602",1999,47,"PHI","Todd MacCulloch","Washington",4,223,3439,1369,888,121,0.541,NA,0.642,15.4,6.1,4,0.5,11.9,0.166,0.3,2,"OtherCollege","SecondRound","AverageCareer","Eastern"
"604",1999,49,"CHI","Lari Ketner","UMass",2,25,139,34,34,2,0.406,NA,0.667,5.6,1.4,1.4,0.1,0,-0.015,-7.4,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"608",1999,53,"MIA","Rodney Buford","Creighton",5,230,4182,1472,598,179,0.412,0.3,0.758,18.2,6.4,2.6,0.8,2.9,0.033,-3.8,-1.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"611",1999,56,"GSW","Tim Young","Stanford",1,25,137,54,35,5,0.333,NA,0.778,5.5,2.2,1.4,0.2,0.2,0.058,-4.9,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"612",1999,57,"SAS","Manu Ginóbili",NA,16,1057,26859,14043,3697,4001,0.447,0.369,0.827,25.4,13.3,3.5,3.8,106.4,0.19,5,47.6,"NonCollegiate","SecondRound","LongCareer","Western"
"614",2000,1,"BRK","Kenyon Martin","Cincinnati",15,757,23134,9325,5159,1439,0.483,0.234,0.629,30.6,12.3,6.8,1.9,48,0.1,0.1,12.1,"PowerSchool","Top5","LongCareer","Eastern"
"615",2000,2,"MEM","Stromile Swift","LSU",9,547,10804,4582,2535,275,0.473,0.074,0.699,19.8,8.4,4.6,0.5,21.3,0.095,-1.6,1.1,"OtherCollege","Top5","LongCareer","Western"
"616",2000,3,"LAC","Darius Miles",NA,7,446,11730,4507,2190,840,0.472,0.168,0.59,26.3,10.1,4.9,1.9,9.5,0.039,-1,3,"NonCollegiate","Top5","AverageCareer","Western"
"617",2000,4,"CHI","Marcus Fizer","Iowa State",6,289,6032,2782,1340,352,0.435,0.191,0.691,20.9,9.6,4.6,1.2,2.7,0.022,-3.7,-2.6,"OtherCollege","Top5","AverageCareer","Eastern"
"618",2000,5,"ORL","Mike Miller","Florida",17,1032,27812,10973,4376,2666,0.459,0.407,0.769,26.9,10.6,4.2,2.6,60.7,0.105,0.8,19.8,"OtherCollege","Top5","LongCareer","Eastern"
"619",2000,6,"ATL","DerMarr Johnson","Cincinnati",7,344,5930,2121,769,304,0.411,0.336,0.789,17.2,6.2,2.2,0.9,6.4,0.052,-1.6,0.6,"PowerSchool","Lottery","AverageCareer","Eastern"
"620",2000,7,"CHI","Chris Mihm","Texas",8,436,8758,3262,2302,223,0.459,0.231,0.704,20.1,7.5,5.3,0.5,13.3,0.073,-3.9,-4.3,"OtherCollege","Lottery","AverageCareer","Eastern"
"621",2000,8,"CLE","Jamal Crawford","Michigan",20,1327,38994,19419,2948,4541,0.41,0.348,0.862,29.4,14.6,2.2,3.4,60.7,0.075,-0.1,18.4,"OtherCollege","Lottery","LongCareer","Eastern"
"622",2000,9,"HOU","Joel Przybilla","Minnesota",13,592,11733,2293,3665,256,0.552,0,0.557,19.8,3.9,6.2,0.4,23,0.094,-1.7,0.8,"OtherCollege","Lottery","LongCareer","Western"
"623",2000,10,"ORL","Keyon Dooling","Missouri",13,728,14134,5067,964,1601,0.416,0.349,0.799,19.4,7,1.3,2.2,18.5,0.063,-2,-0.2,"OtherCollege","Lottery","LongCareer","Eastern"
"624",2000,11,"BOS","Jérôme Moïso","UCLA",5,145,1392,386,395,38,0.489,0,0.593,9.6,2.7,2.7,0.3,2.1,0.074,-2.9,-0.3,"PowerSchool","Lottery","ShortCareer","Eastern"
"625",2000,12,"DAL","Etan Thomas","Syracuse",9,409,7084,2341,1927,149,0.513,NA,0.603,17.3,5.7,4.7,0.4,14.9,0.101,-2.1,-0.2,"OtherCollege","Lottery","AverageCareer","Western"
"626",2000,13,"ORL","Courtney Alexander","Fresno State",3,187,4067,1690,409,227,0.422,0.339,0.813,21.7,9,2.2,1.2,4.1,0.048,-3.7,-1.7,"OtherCollege","Lottery","ShortCareer","Eastern"
"627",2000,14,"DET","Mateen Cleaves","Michigan State",6,167,1863,609,175,310,0.389,0.267,0.728,11.2,3.6,1,1.9,-0.8,-0.021,-5.6,-1.7,"OtherCollege","Lottery","ShortCareer","Eastern"
"628",2000,15,"MIL","Jason Collier","Georgia Tech",5,151,2178,841,443,51,0.455,0.35,0.738,14.4,5.6,2.9,0.3,1.9,0.042,-5.4,-1.9,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"629",2000,16,"SAC","Hedo Türkoğlu",NA,15,997,26695,11022,3971,2832,0.426,0.384,0.784,26.8,11.1,4,2.8,63.3,0.114,0.9,19.6,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"630",2000,17,"OKC","Desmond Mason","Oklahoma State",10,643,19641,7767,2863,1049,0.449,0.26,0.74,30.5,12.1,4.5,1.6,23.1,0.056,-2.4,-2.1,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"631",2000,18,"LAC","Quentin Richardson","DePaul",13,783,20785,8032,3666,1138,0.397,0.355,0.718,26.5,10.3,4.7,1.5,32.8,0.076,-0.4,8.5,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"632",2000,19,"NOP","Jamaal Magloire","Kentucky",12,680,14621,4917,4408,386,0.48,0,0.639,21.5,7.2,6.5,0.6,27.7,0.091,-2.9,-3.1,"PowerSchool","MidtoLateFirst","LongCareer","Western"
"633",2000,20,"PHI","Speedy Claxton","Hofstra",7,334,8548,3096,830,1441,0.409,0.193,0.762,25.6,9.3,2.5,4.3,14.2,0.08,-0.3,3.6,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"634",2000,21,"TOR","Morris Peterson","Michigan State",11,711,19366,7628,2483,1090,0.418,0.373,0.773,27.2,10.7,3.5,1.5,35.7,0.089,-0.4,7.6,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"635",2000,22,"NYK","Donnell Harvey","Florida",5,205,3318,1150,827,161,0.46,0.1,0.659,16.2,5.6,4,0.8,4.7,0.069,-2.6,-0.5,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"636",2000,23,"UTA","DeShawn Stevenson",NA,13,824,18396,5930,1832,1355,0.406,0.34,0.698,22.3,7.2,2.2,1.6,12.1,0.032,-2.7,-3.5,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"637",2000,24,"CHI","Dalibor Bagarić",NA,3,95,973,251,238,37,0.361,0,0.559,10.2,2.6,2.5,0.4,-0.9,-0.043,-7.9,-1.5,"NonCollegiate","MidtoLateFirst","ShortCareer","Eastern"
"638",2000,25,"PHO","Jake Tsakalidis",NA,7,315,5005,1497,1238,101,0.49,0,0.657,15.9,4.8,3.9,0.3,9.9,0.095,-3.1,-1.4,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"639",2000,26,"DEN","Mamadou N'Diaye","Auburn",5,69,858,262,225,8,0.427,0,0.736,12.4,3.8,3.3,0.1,1.8,0.101,-4.2,-0.5,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"640",2000,27,"IND","Primož Brezec",NA,8,342,6192,2452,1327,179,0.498,0.167,0.701,18.1,7.2,3.9,0.5,10.8,0.084,-3.1,-1.7,"NonCollegiate","MidtoLateFirst","AverageCareer","Eastern"
"641",2000,28,"POR","Erick Barkley","St. John's",2,27,266,77,21,40,0.356,0.267,0.9,9.9,2.9,0.8,1.5,0.2,0.027,-3.7,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"642",2000,29,"LAL","Mark Madsen","Stanford",9,453,5335,975,1157,181,0.457,0.063,0.527,11.8,2.2,2.6,0.4,8.2,0.074,-4.1,-2.9,"OtherCollege","MidtoLateFirst","LongCareer","Western"
"643",2000,30,"LAC","Marko Jarić",NA,7,447,11246,3193,1200,1600,0.404,0.344,0.73,25.2,7.1,2.7,3.6,12.1,0.052,-0.7,3.8,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"644",2000,31,"DAL","Dan Langhi","Vanderbilt",4,133,1253,393,199,39,0.391,0.289,0.613,9.4,3,1.5,0.3,0.3,0.012,-4.6,-0.8,"OtherCollege","SecondRound","ShortCareer","Western"
"645",2000,32,"CHI","A.J. Guyton","Indiana",3,80,1246,442,80,147,0.377,0.378,0.822,15.6,5.5,1,1.8,0.3,0.01,-2.9,-0.3,"PowerSchool","SecondRound","ShortCareer","Eastern"
"646",2000,33,"CHI","Jake Voskuhl","UConn",9,450,6443,1814,1539,237,0.487,0.333,0.714,14.3,4,3.4,0.5,11.6,0.087,-3.8,-3,"PowerSchool","SecondRound","LongCareer","Eastern"
"647",2000,34,"CHI","Khalid El-Amin","UConn",1,50,936,314,81,145,0.37,0.333,0.778,18.7,6.3,1.6,2.9,0.6,0.03,-2.4,-0.1,"PowerSchool","SecondRound","ShortCareer","Eastern"
"648",2000,35,"WAS","Mike Smith","Louisiana-Monroe",1,17,180,51,22,10,0.322,0.167,0.625,10.6,3,1.3,0.6,-0.1,-0.033,-4.2,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"649",2000,36,"BRK","Soumaila Samake",NA,2,47,303,68,76,5,0.389,NA,0.462,6.4,1.4,1.6,0.1,0.3,0.046,-3.7,-0.1,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"650",2000,37,"MIA","Eddie House","Arizona State",11,717,12405,5356,1223,1112,0.409,0.39,0.851,17.3,7.5,1.7,1.6,20,0.077,0,6.1,"OtherCollege","SecondRound","LongCareer","Eastern"
"651",2000,38,"HOU","Eduardo Nájera","Oklahoma",12,619,11213,3052,2307,493,0.481,0.311,0.671,18.1,4.9,3.7,0.8,24.7,0.106,-0.9,3,"OtherCollege","SecondRound","LongCareer","Western"
"652",2000,39,"NYK","Lavor Postell","St. John's",3,61,446,195,45,13,0.335,0.25,0.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-5,-0.3,"OtherCollege","SecondRound","ShortCareer","Eastern"
"653",2000,40,"ATL","Hanno Möttölä","Utah",2,155,2360,715,442,75,0.442,0.063,0.783,15.2,4.6,2.9,0.5,0.9,0.019,-5.9,-2.3,"OtherCollege","SecondRound","ShortCareer","Eastern"
"655",2000,42,"OKC","Olumide Oyedeji",NA,3,93,587,127,196,11,0.495,NA,0.659,6.3,1.4,2.1,0.1,1.2,0.095,-4.3,-0.3,"NonCollegiate","SecondRound","ShortCareer","Western"
"656",2000,43,"MIL","Michael Redd","Ohio State",12,629,20104,11972,2411,1338,0.447,0.38,0.838,32,19,3.8,2.1,55.9,0.134,2.2,21.4,"OtherCollege","SecondRound","LongCareer","Eastern"
"657",2000,44,"DET","Brian Cardinal","Purdue",12,456,6477,2108,1050,465,0.408,0.372,0.861,14.2,4.6,2.3,1,15.4,0.114,-0.1,3.2,"OtherCollege","SecondRound","LongCareer","Eastern"
"658",2000,45,"SAC","Jabari Smith","LSU",4,108,1063,329,178,66,0.413,0.125,0.69,9.8,3,1.6,0.6,1.3,0.058,-4.3,-0.6,"OtherCollege","SecondRound","ShortCareer","Western"
"662",2000,49,"MIL","Jason Hart","Syracuse",9,341,5289,1623,567,774,0.417,0.315,0.788,15.5,4.8,1.7,2.3,8.6,0.078,-1.2,1,"OtherCollege","SecondRound","AverageCareer","Eastern"
"663",2000,50,"UTA","Kaniel Dickens","Idaho",3,19,85,22,12,2,0.4,0.333,0.75,4.5,1.2,0.6,0.1,0.1,0.055,-3,0,"OtherCollege","SecondRound","ShortCareer","Western"
"664",2000,51,"MIN","Igor Rakočević",NA,1,42,244,78,17,33,0.379,0.417,0.806,5.8,1.9,0.4,0.8,0.1,0.022,-4.9,-0.2,"NonCollegiate","SecondRound","ShortCareer","Western"
"665",2000,52,"MIA","Ernest Brown","Indian Hills Community College",1,3,21,3,6,0,0.167,NA,0.25,7,1,2,0,-0.2,-0.349,-18.2,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"666",2000,53,"DEN","Dan McClintock","Northern Arizona University",1,6,58,18,17,1,0.5,NA,0,9.7,3,2.8,0.2,0,0.007,-7.9,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"668",2000,55,"GSW","Chris Porter","Auburn",1,51,1147,440,189,61,0.389,0,0.667,22.5,8.6,3.7,1.2,0.2,0.008,-4.5,-0.7,"OtherCollege","SecondRound","ShortCareer","Western"
"672",2001,1,"WAS","Kwame Brown",NA,12,607,13389,4035,3333,554,0.492,0.111,0.57,22.1,6.6,5.5,0.9,20.8,0.074,-2.4,-1.3,"NonCollegiate","Top5","LongCareer","Eastern"
"673",2001,2,"LAC","Tyson Chandler",NA,19,1160,31617,9509,10467,967,0.597,0,0.644,27.3,8.2,9,0.8,102.1,0.155,0.1,16.9,"NonCollegiate","Top5","LongCareer","Western"
"674",2001,3,"ATL","Pau Gasol",NA,18,1226,41001,20894,11305,3925,0.507,0.368,0.753,33.4,17,9.2,3.2,144.1,0.169,3.6,57.5,"NonCollegiate","Top5","LongCareer","Eastern"
"675",2001,4,"CHI","Eddy Curry",NA,11,527,13109,6820,2725,287,0.545,1,0.642,24.9,12.9,5.2,0.5,21.7,0.08,-2.4,-1.3,"NonCollegiate","Top5","LongCareer","Eastern"
"676",2001,5,"GSW","Jason Richardson","Michigan State",13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8,"OtherCollege","Top5","LongCareer","Western"
"677",2001,6,"MEM","Shane Battier","Duke",13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2,"PowerSchool","Lottery","LongCareer","Western"
"678",2001,7,"BRK","Eddie Griffin","Seton Hall",5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8,"OtherCollege","Lottery","AverageCareer","Eastern"
